272,0
273,7
274,0
275,5
276,4
277,0
278,0
279,8
280,6
281,6
282,9
283,8
284,9
285,4
286,4
287,4
288,0
289,8
290,9
291,7
292,0
293,2
294,0
295,0
296,4
297,0
298,7
299,0
300,0
301,4
302,4
303,0
304,2
305,9
306,0
307,0
308,7
309,0
310,8
311,0
312,9
313,0
314,9
315,2
316,0
317,0
318,9
319,5
320,4
321,9
322,9
323,9
324,6
325,2
326,4
327,0
328,5
329,0
330,8
331,2
332,0
333,7
334,0
335,5
336,9
337,8
338,0
339,4
340,8
341,4
342,0
343,4
344,2
345,9
346,7
347,0
348,9
349,9
350,0
351,8
352,0
353,9
354,4
355,0
356,3
357,7
358,0
359,0
360,9
361,4
362,0
363,8
364,2
365,8
366,0
367,9
368,4
369,0
370,8
371,6
372,0
373,9
374,8
375,9
376,0
377,4
378,5
379,9
380,8
381,4
382,6
383,5
384,9
385,0
386,9
387,0
388,9
389,8
390,2
391,0
392,3
393,2
394,2
395,7
396,4
397,2
398,4
399,0
400,9
401,9
402,9
403,9
404,7
405,5
406,4
407,4
408,9
409,8
410,0
411,6
412,0
413,0
414,4
415,4
416,9
417,0
418,9
419,7
420,9
421,4
422,0
423,0
424,7
425,4
426,9
427,8
428,9
429,4
430,5
431,4
432,0
433,4
434,4
435,9
436,9
437,0
438,2
439,0
440,4
441,0
442,9
443,0
444,3
445,0
446,5
447,0
448,0
449,0
450,7
451,9
452,0
453,0
454,7
455,0
456,5
457,9
458,5
459,0
460,9
461,5
462,7
463,9
464,2
465,0
466,4
467,6
468,9
469,0
470,9
471,9
472,7
473,8
474,7
475,7
476,9
477,0
478,5
479,0
480,7
481,9
482,4
483,0
484,9
485,1
486,2
487,9
488,9
489,0
490,0
491,0
492,0
493,5
494,0
495,0
496,7
497,0
498,0
499,8
500,9
501,7
502,9
503,4
504,0
505,2
506,6
507,9
508,8
509,2
510,0
511,9
512,7
513,4
514,8
515,4
516,2
517,0
518,0
519,7
520,7
521,0
522,2
523,0
524,9
525,0
526,5
527,0
528,3
529,9
530,5
531,0
532,5
533,9
534,0
535,0
536,4
537,0
538,2
539,0
540,2
541,9
542,0
543,0
544,9
545,0
546,9
547,9
548,9
549,0
550,8
551,0
552,8
553,0
554,2
555,8
556,8
557,4
558,0
559,0
560,0
561,9
562,4
563,9
564,2
565,2
566,9
567,0
568,8
569,0
570,9
571,0
572,0
573,9
574,9
575,2
576,8
577,0
578,4
579,2
580,0
581,4
582,2
583,4
584,9
585,9
586,0
587,0
588,7
589,0
590,0
591,8
592,0
593,2
594,5
595,9
596,9
597,2
598,4
599,4
600,8
601,4
602,9
603,4
604,4
605,2
606,6
607,2
608,9
609,2
610,0
611,8
612,0
613,5
614,0
615,9
616,0
617,9
618,2
619,0
620,0
621,0
622,4
623,9
624,3
625,4
626,2
627,0
628,0
629,6
630,9
631,0
632,4
633,0
634,2
635,0
636,0
637,0
638,2
639,0
640,6
641,8
642,4
643,4
644,0
645,8
646,0
647,0
648,2
649,0
650,6
651,8
652,7
653,9
654,8
655,8
656,4
657,4
658,9
659,5
660,0
661,2
662,4
663,0
664,9
665,8
666,4
667,2
668,5
669,2
670,0
671,9
672,0
673,4
674,7
675,7
676,5
677,9
678,0
679,7
680,2
681,0
682,9
683,4
684,0
685,8
686,9
687,8
688,8
689,0
690,6
691,0
692,0
693,3
694,4
695,2
696,0
697,0
698,9
699,9
700,0
701,7
702,2
703,0
704,9
705,8
706,0
707,4
708,9
709,4
710,0
711,2
712,4
713,4
714,7
715,0
716,2
717,0
718,8
719,0
720,8
721,0
722,8
723,9
724,0
725,0
726,9
727,9
728,7
729,0
730,9
731,4
732,5
733,9
734,4
735,9
736,5
737,4
738,2
739,5
740,0
741,0
742,5
743,5
744,9
745,3
746,3
747,9
748,9
749,7
750,4
751,0
752,5
753,6
754,0
755,0
756,9
757,4
758,0
759,2
760,7
761,2
762,0
763,9
764,5
765,5
766,4
767,0
768,4
769,4
770,0
771,9
772,4
773,9
774,0
775,9
776,8
777,4
778,9
779,0
780,5
781,8
782,9
783,0
784,9
785,0
786,6
787,2
788,2
789,2
790,0
791,0
792,8
793,9
794,4
795,9
796,0
797,0
798,9
799,2
800,7
801,0
802,9
803,0
804,4
805,7
806,8
807,0
808,5
809,0
810,9
811,0
812,5
813,0
814,8
815,0
816,0
817,7
818,0
819,0
820,9
821,4
822,0
823,6
824,0
825,2
826,2
827,0
828,8
829,0
830,0
831,9
832,9
833,4
834,0
835,9
836,4
837,2
838,4
839,9
840,3
841,0
842,4
843,4
844,9
845,0
846,0
847,0
848,5
849,2
850,9
851,2
852,9
853,0
854,4
855,9
856,0
857,7
858,0
859,0
860,4
861,7
862,0
863,9
864,0
865,9
866,0
867,0
868,0
869,2
870,4
871,9
872,4
873,0
874,9
875,0
876,8
877,0
878,9
879,9
880,9
881,9
882,0
883,9
884,4
885,0
886,0
887,4
888,9
889,0
890,7
891,9
892,4
893,0
894,9
895,4
896,7
897,2
898,0
899,2
900,0
901,7
902,0
903,2
904,0
905,4
906,9
907,0
908,9
909,9
910,0
911,2
912,0
913,9
914,6
915,9
916,9
917,2
918,2
919,9
920,2
921,4
922,5
923,4
924,7
925,4
926,6
927,9
928,7
929,6
930,0
931,4
932,0
933,9
934,4
935,0
936,8
937,4
938,2
939,2
940,9
941,0
942,9
943,8
944,4
945,0
946,6
947,0
948,9
949,0
950,3
951,9
952,2
953,2
954,0
955,9
956,9
957,8
958,0
959,9
960,9
961,4
962,9
963,0
964,8
965,9
966,7
967,2
968,0
969,0
970,8
971,8
972,8
973,9
974,5
975,0
976,0
977,2
978,0
979,2
980,0
981,0
982,0
983,9
984,0
985,0
986,0
987,0
988,6
989,4
990,0
991,9
992,0
993,7
994,4
995,9
996,0
997,4
998,9
999,0
1000,2
1001,0
1002,0
1003,8
1004,9
1005,2
1006,7
1007,9
1008,9
1009,9
1010,0
1011,7
1012,5
1013,9
1014,9
1015,4
1016,0
1017,4
1018,4
1019,9
1020,8
1021,9
1022,9
1023,4
1024,0
1025,9
1026,9
1027,8
1028,2
1029,2
1030,2
1031,9
1032,0
1033,0
1034,8
1035,9
1036,0
1037,9
1038,0
1039,4
1040,5
1041,8
1042,0
1043,2
1044,9
1045,0
1046,4
1047,4
1048,9
1049,9
1050,9
1051,0
1052,2
1053,8
1054,0
1055,4
1056,9
1057,0
1058,7
1059,4
1060,9
1061,0
1062,4
1063,0
1064,4
1065,7
1066,9
1067,0
1068,9
1069,0
1070,2
1071,9
1072,0
1073,0
1074,2
1075,4
1076,0
1077,4
1078,4
1079,0
1080,2
1081,0
1082,0
1083,2
1084,9
1085,9
1086,0
1087,5
1088,9
1089,2
1090,0
1091,4
1092,0
1093,0
1094,0
1095,6
1096,7
1097,0
1098,7
1099,4
1100,8
1101,4
1102,0
1103,0
1104,0
1105,2
1106,0
1107,0
1108,9
1109,4
1110,0
1111,5
1112,9
1113,0
1114,0
1115,9
1116,2
1117,3
1118,4
1119,0
1120,0
1121,9
1122,2
1123,9
1124,0
1125,0
1126,9
1127,2
1128,6
1129,4
1130,6
1131,9
1132,9
1133,0
1134,0
1135,4
1136,0
1137,0
1138,7
1139,9
1140,4
1141,0
1142,4
1143,0
1144,9
1145,9
1146,9
1147,0
1148,0
1149,0
1150,9
1151,0
1152,2
1153,9
1154,2
1155,8
1156,6
1157,2
1158,9
1159,5
1160,7
1161,7
1162,0
1163,7
1164,0
1165,0
1166,8
1167,0
1168,9
1169,7
1170,6
1171,4
1172,2
1173,0
1174,2
1175,9
1176,0
1177,0
1178,0
1179,9
1180,0
1181,2
1182,4
1183,0
1184,4
1185,4
1186,9
1187,0
1188,0
1189,2
1190,4
1191,5
1192,5
1193,9
1194,0
1195,9
1196,0
1197,7
1198,9
1199,4
1200,8
1201,9
1202,9
1203,9
1204,0
1205,3
1206,8
1207,0
1208,7
1209,7
1210,9
1211,7
1212,9
1213,2
1214,4
1215,9
1216,0
1217,0
1218,7
1219,6
1220,0
1221,0
1222,9
1223,9
1224,9
1225,5
1226,0
1227,0
1228,0
1229,0
1230,5
1231,9
1232,2
1233,0
1234,0
1235,2
1236,0
1237,9
1238,2
1239,0
1240,0
1241,0
1242,0
1243,2
1244,7
1245,9
1246,9
1247,9
1248,0
1249,4
1250,5
1251,9
1252,0
1253,4
1254,0
1255,0
1256,4
1257,9
1258,0
1259,9
1260,0
1261,0
1262,2
1263,0
1264,5
1265,0
1266,0
1267,2
1268,5
1269,9
1270,0
1271,0
1272,0
1273,0
1274,8
1275,0
1276,8
1277,0
1278,6
1279,2
1280,0
1281,0
1282,8
1283,9
1284,2
1285,0
1286,4
1287,0
1288,0
1289,2
1290,4
1291,4
1292,9
1293,9
1294,2
1295,2
1296,2
1297,4
1298,2
1299,5
1300,4
1301,8
1302,0
1303,7
1304,2
1305,0
1306,4
1307,0
1308,0
1309,4
1310,5
1311,2
1312,4
1313,9
1314,0
1315,0
1316,0
1317,5
1318,9
1319,9
1320,0
1321,4
1322,9
1323,9
1324,2
1325,0
1326,9
1327,2
1328,2
1329,0
1330,4
1331,9
1332,9
1333,2
1334,1
1335,5
1336,0
1337,8
1338,9
1339,0
1340,8
1341,0
1342,2
1343,0
1344,2
1345,0
1346,9
1347,9
1348,2
1349,9
1350,0
1351,9
1352,0
1353,0
1354,9
1355,0
1356,0
1357,0
1358,6
1359,7
1360,9
1361,4
1362,7
1363,4
1364,0
1365,0
1366,4
1367,2
1368,7
1369,0
1370,2
1371,0
1372,2
1373,9
1374,5
1375,4
1376,0
1377,9
1378,9
1379,9
1380,0
1381,4
1382,0
1383,9
1384,0
1385,3
1386,0
1387,0
1388,0
1389,5
1390,0
1391,0
1392,0
1393,0
1394,2
1395,0
1396,0
1397,9
1398,0
1399,0
1400,8
1401,4
1402,9
1403,9
1404,0
1405,0
1406,4
1407,4
1408,2
1409,8
1410,5
1411,0
1412,2
1413,9
1414,0
1415,4
1416,0
1417,4
1418,0
1419,9
1420,2
1421,0
1422,9
1423,9
1424,0
1425,4
1426,0
1427,5
1428,9
1429,9
1430,5
1431,0
1432,0
1433,9
1434,0
1435,2
1436,6
1437,4
1438,5
1439,9
1440,0
1441,2
1442,9
1443,9
1444,9
1445,0
1446,7
1447,9
1448,9
1449,0
1450,0
1451,0
1452,4
1453,7
1454,6
1455,5
1456,0
1457,9
1458,0
1459,8
1460,9
1461,0
1462,9
1463,0
1464,9
1465,9
1466,9
1467,2
1468,0
1469,4
1470,3
1471,0
1472,0
1473,7
1474,0
1475,9
1476,0
1477,7
1478,4
1479,4
1480,8
1481,0
1482,9
1483,0
1484,9
1485,9
1486,4
1487,0
1488,7
1489,8
1490,0
1491,4
1492,0
1493,0
1494,9
1495,9
1496,0
1497,0
1498,4
1499,4
1500,0
1501,4
1502,0
1503,4
1504,2
1505,9
1506,0
1507,0
1508,0
1509,0
1510,0
1511,0
1512,2
1513,0
1514,2
1515,9
1516,9
1517,0
1518,9
1519,0
1520,9
1521,7
1522,0
1523,0
1524,4
1525,7
1526,9
1527,4
1528,6
1529,9
1530,4
1531,6
1532,0
1533,5
1534,0
1535,4
1536,0
1537,7
1538,0
1539,2
1540,4
1541,2
1542,0
1543,4
1544,9
1545,0
1546,0
1547,2
1548,6
1549,4
1550,9
1551,9
1552,9
1553,0
1554,6
1555,0
1556,4
1557,7
1558,4
1559,7
1560,5
1561,4
1562,0
1563,0
1564,0
1565,5
1566,0
1567,9
1568,4
1569,4
1570,6
1571,5
1572,8
1573,5
1574,4
1575,5
1576,6
1577,8
1578,9
1579,0
1580,0
1581,7
1582,0
1583,7
1584,0
1585,9
1586,0
1587,9
1588,0
1589,2
1590,7
1591,9
1592,4
1593,4
1594,2
1595,0
1596,0
1597,4
1598,0
1599,0
1600,0
1601,9
1602,2
1603,2
1604,4
1605,0
1606,0
1607,9
1608,0
1609,8
1610,7
1611,4
1612,9
1613,0
1614,0
1615,8
1616,0
1617,5
1618,9
1619,0
1620,0
1621,7
1622,0
1623,0
1624,7
1625,9
1626,9
1627,0
1628,9
1629,0
1630,0
1631,4
1632,9
1633,2
1634,9
1635,4
1636,9
1637,4
1638,0
1639,6
1640,0
1641,7
1642,9
1643,0
1644,2
1645,9
1646,6
1647,0
1648,0
1649,4
1650,0
1651,4
1652,0
1653,7
1654,4
1655,7
1656,0
1657,4
1658,9
1659,2
1660,2
1661,0
1662,0
1663,9
1664,9
1665,2
1666,2
1667,0
1668,9
1669,3
1670,2
1671,0
1672,0
1673,3
1674,9
1675,0
1676,9
1677,7
1678,0
1679,4
1680,6
1681,0
1682,4
1683,5
1684,0
1685,9
1686,5
1687,7
1688,0
1689,8
1690,9
1691,2
1692,9
1693,2
1694,0
1695,9
1696,7
1697,5
1698,9
1699,0
1700,5
1701,0
1702,9
1703,5
1704,4
1705,0
1706,2
1707,9
1708,4
1709,6
1710,0
1711,9
1712,9
1713,2
1714,9
1715,4
1716,0
1717,4
1718,2
1719,2
1720,0
1721,0
1722,0
1723,7
1724,9
1725,0
1726,9
1727,0
1728,8
1729,0
1730,9
1731,0
1732,0
1733,0
1734,4
1735,4
1736,5
1737,7
1738,2
1739,8
1740,0
1741,4
1742,0
1743,4
1744,4
1745,0
1746,9
1747,2
1748,9
1749,0
1750,0
1751,6
1752,8
1753,0
1754,9
1755,4
1756,4
1757,0
1758,9
1759,0
1760,6
1761,7
1762,0
1763,4
1764,4
1765,0
1766,0
1767,7
1768,0
1769,8
1770,7
1771,0
1772,9
1773,0
1774,0
1775,0
1776,0
1777,0
1778,9
1779,9
1780,2
1781,0
1782,0
1783,8
1784,0
1785,7
1786,9
1787,9
1788,9
1789,2
1790,4
1791,0
1792,9
1793,2
1794,4
1795,7
1796,0
1797,9
1798,0
1799,0
1800,4
1801,9
1802,9
1803,3
1804,0
1805,2
1806,9
1807,9
1808,0
1809,2
1810,0
1811,4
1812,7
1813,3
1814,5
1815,0
1816,4
1817,8
1818,0
1819,9
1820,4
1821,0
1822,9
1823,6
1824,0
1825,7
1826,0
1827,0
1828,5
1829,0
1830,9
1831,0
1832,7
1833,9
1834,0
1835,4
1836,2
1837,5
1838,0
1839,2
1840,0
1841,0
1842,4
1843,2
1844,0
1845,0
1846,9
1847,8
1848,7
1849,9
1850,0
1851,9
1852,9
1853,2
1854,9
1855,9
1856,0
1857,4
1858,0
1859,9
1860,0
1861,0
1862,9
1863,0
1864,4
1865,9
1866,0
1867,6
1868,3
1869,7
1870,2
1871,3
1872,5
1873,9
1874,0
1875,9
1876,0
1877,9
1878,4
1879,9
1880,4
1881,0
1882,5
1883,0
1884,9
1885,0
1886,0
1887,4
1888,0
1889,5
1890,4
1891,9
1892,9
1893,9
1894,0
1895,4
1896,0
1897,8
1898,4
1899,0
1900,9
1901,0
1902,9
1903,0
1904,4
1905,0
1906,9
1907,0
1908,3
1909,0
1910,8
1911,2
1912,0
1913,9
1914,9
1915,9
1916,2
1917,2
1918,4
1919,0
1920,0
1921,9
1922,6
1923,9
1924,7
1925,2
1926,5
1927,7
1928,0
1929,4
1930,9
1931,0
1932,9
1933,9
1934,0
1935,5
1936,3
1937,4
1938,9
1939,8
1940,9
1941,0
1942,0
1943,6
1944,0
1945,9
1946,4
1947,0
1948,4
1949,0
1950,7
1951,0
1952,2
1953,9
1954,7
1955,5
1956,0
1957,9
1958,0
1959,9
1960,0
1961,0
1962,2
1963,7
1964,5
1965,9
1966,4
1967,0
1968,2
1969,8
1970,0
1971,4
1972,5
1973,0
1974,7
1975,0
1976,0
1977,9
1978,2
1979,9
1980,0
1981,5
1982,9
1983,4
1984,8
1985,9
1986,0
1987,0
1988,4
1989,9
1990,0
1991,9
1992,8
1993,2
1994,7
1995,9
1996,0
1997,2
1998,9
1999,0
2000,7
2001,4
2002,5
2003,1
2004,1
2005,2
2006,1
2007,1
2008,1
2009,3
2010,9
2011,7
2012,2
2013,2
2014,4
2015,2
2016,1
2017,1
2018,1
2019,1
2020,7
2021,1
2022,7
2023,4
2024,7
2025,1
2026,4
2027,1
2028,8
2029,4
2030,2
2031,1
2032,7
2033,2
2034,7
2035,7
2036,8
2037,2
2038,1
2039,7
2040,8
2041,1
2042,2
2043,8
2044,4
2045,1
2046,1
2047,7
2048,4
2049,7
2050,7
2051,2
2052,7
2053,1
2054,2
2055,2
2056,1
2057,7
2058,1
2059,2
2060,1
2061,2
2062,1
2063,1
2064,5
2065,1
2066,2
2067,2
2068,4
2069,1
2070,8
2071,1
2072,1
2073,1
2074,0
2075,7
2076,4
2077,7
2078,1
2079,1
2080,4
2081,2
2082,7
2083,1
2084,7
2085,5
2086,8
2087,7
2088,7
2089,7
2090,1
2091,1
2092,1
2093,7
2094,7
2095,4
2096,7
2097,1
2098,1
2099,4
2100,2
2101,8
2102,1
2103,0
2104,0
2105,2
2106,7
2107,2
2108,7
2109,2
2110,7
2111,1
2112,4
2113,0
2114,7
2115,7
2116,0
2117,4
2118,7
2119,2
2120,9
2121,2
2122,7
2123,1
2124,7
2125,9
2126,0
2127,1
2128,1
2129,4
2130,1
2131,1
2132,7
2133,2
2134,2
2135,4
2136,2
2137,7
2138,4
2139,7
2140,2
2141,7
2142,7
2143,4
2144,2
2145,9
2146,8
2147,7
2148,4
2149,1
2150,4
2151,7
2152,3
2153,7
2154,1
2155,7
2156,7
2157,7
2158,7
2159,7
2160,4
2161,7
2162,1
2163,4
2164,7
2165,1
2166,2
2167,7
2168,5
2169,7
2170,3
2171,7
2172,7
2173,1
2174,4
2175,8
2176,1
2177,1
2178,7
2179,4
2180,7
2181,7
2182,1
2183,2
2184,1
2185,1
2186,1
2187,1
2188,7
2189,1
2190,7
2191,7
2192,2
2193,2
2194,2
2195,4
2196,2
2197,8
2198,2
2199,1
2200,1
2201,7
2202,1
2203,2
2204,2
2205,7
2206,1
2207,4
2208,1
2209,2
2210,1
2211,7
2212,4
2213,7
2214,8
2215,7
2216,7
2217,7
2218,2
2219,2
2220,7
2221,6
2222,4
2223,4
2224,7
2225,1
2226,7
2227,1
2228,7
2229,1
2230,2
2231,8
2232,7
2233,7
2234,2
2235,7
2236,2
2237,7
2238,8
2239,1
2240,1
2241,1
2242,1
2243,2
2244,2
2245,1
2246,7
2247,1
2248,8
2249,7
2250,1
2251,2
2252,7
2253,1
2254,2
2255,4
2256,7
2257,4
2258,7
2259,1
2260,1
2261,4
2262,7
2263,7
2264,1
2265,2
2266,4
2267,2
2268,2
2269,1
2270,1
2271,1
2272,1
2273,1
2274,4
2275,0
2276,1
2277,7
2278,0
2279,2
2280,3
2281,4
2282,4
2283,1
2284,7
2285,7
2286,2
2287,7
2288,1
2289,4
2290,3
2291,2
2292,1
2293,7
2294,1
2295,1
2296,7
2297,7
2298,2
2299,1
2300,7
2301,1
2302,7
2303,7
2304,7
2305,7
2306,7
2307,7
2308,4
2309,2
2310,4
2311,7
2312,2
2313,1
2314,4
2315,4
2316,7
2317,7
2318,2
2319,2
2320,7
2321,2
2322,1
2323,1
2324,1
2325,1
2326,7
2327,4
2328,2
2329,4
2330,2
2331,1
2332,1
2333,2
2334,3
2335,1
2336,4
2337,1
2338,2
2339,4
2340,1
2341,4
2342,7
2343,2
2344,4
2345,2
2346,5
2347,1
2348,7
2349,1
2350,7
2351,1
2352,4
2353,4
2354,1
2355,5
2356,4
2357,2
2358,2
2359,1
2360,2
2361,2
2362,0
2363,1
2364,8
2365,4
2366,1
2367,7
2368,2
2369,7
2370,2
2371,7
2372,1
2373,7
2374,0
2375,1
2376,1
2377,9
2378,2
2379,7
2380,8
2381,1
2382,7
2383,8
2384,7
2385,1
2386,1
2387,1
2388,4
2389,7
2390,1
2391,1
2392,2
2393,2
2394,1
2395,4
2396,7
2397,7
2398,7
2399,4
2400,1
2401,1
2402,1
2403,7
2404,6
2405,2
2406,2
2407,1
2408,7
2409,1
2410,1
2411,8
2412,4
2413,2
2414,7
2415,4
2416,7
2417,1
2418,2
2419,2
2420,4
2421,8
2422,7
2423,7
2424,7
2425,2
2426,2
2427,7
2428,7
2429,2
2430,7
2431,0
2432,8
2433,7
2434,1
2435,1
2436,2
2437,2
2438,2
2439,6
2440,2
2441,2
2442,7
2443,1
2444,2
2445,1
2446,1
2447,1
2448,1
2449,1
2450,1
2451,1
2452,7
2453,2
2454,7
2455,7
2456,1
2457,2
2458,2
2459,7
2460,1
2461,4
2462,1
2463,0
2464,2
2465,1
2466,1
2467,2
2468,7
2469,2
2470,7
2471,1
2472,2
2473,2
2474,7
2475,1
2476,1
2477,4
2478,4
2479,7
2480,1
2481,5
2482,2
2483,7
2484,1
2485,2
2486,7
2487,4
2488,7
2489,1
2490,4
2491,2
2492,7
2493,1
2494,2
2495,6
2496,7
2497,2
2498,4
2499,1
2500,7
2501,2
2502,1
2503,7
2504,7
2505,7
2506,2
2507,7
2508,7
2509,1
2510,7
2511,7
2512,2
2513,4
2514,7
2515,1
2516,2
2517,1
2518,1
2519,1
2520,1
2521,4
2522,7
2523,3
2524,1
2525,1
2526,2
2527,7
2528,1
2529,1
2530,9
2531,3
2532,1
2533,4
2534,4
2535,1
2536,1
2537,1
2538,8
2539,7
2540,2
2541,4
2542,0
2543,1
2544,4
2545,1
2546,3
2547,2
2548,8
2549,4
2550,1
2551,1
2552,7
2553,7
2554,1
2555,1
2556,2
2557,2
2558,1
2559,2
2560,2
2561,1
2562,7
2563,0
2564,4
2565,1
2566,2
2567,7
2568,2
2569,4
2570,1
2571,4
2572,2
2573,1
2574,1
2575,7
2576,7
2577,1
2578,4
2579,4
2580,1
2581,7
2582,1
2583,4
2584,0
2585,1
2586,7
2587,2
2588,2
2589,7
2590,1
2591,2
2592,7
2593,1
2594,5
2595,1
2596,9
2597,2
2598,2
2599,7
2600,0
2601,3
2602,4
2603,7
2604,7
2605,7
2606,1
2607,1
2608,8
2609,2
2610,3
2611,4
2612,2
2613,1
2614,2
2615,9
2616,1
2617,4
2618,4
2619,1
2620,2
2621,3
2622,2
2623,0
2624,1
2625,7
2626,7
2627,1
2628,4
2629,7
2630,7
2631,1
2632,9
2633,2
2634,1
2635,2
2636,1
2637,4
2638,2
2639,6
2640,7
2641,4
2642,7
2643,1
2644,2
2645,2
2646,2
2647,4
2648,7
2649,4
2650,7
2651,2
2652,4
2653,1
2654,2
2655,8
2656,1
2657,1
2658,2
2659,5
2660,4
2661,7
2662,4
2663,4
2664,2
2665,4
2666,7
2667,7
2668,1
2669,2
2670,0
2671,1
2672,4
2673,3
2674,2
2675,0
2676,7
2677,7
2678,8
2679,2
2680,1
2681,9
2682,7
2683,2
2684,4
2685,1
2686,1
2687,2
2688,5
2689,1
2690,2
2691,4
2692,1
2693,1
2694,2
2695,1
2696,4
2697,1
2698,2
2699,1
2700,4
2701,7
2702,2
2703,4
2704,1
2705,4
2706,1
2707,4
2708,7
2709,1
2710,7
2711,1
2712,7
2713,4
2714,1
2715,4
2716,1
2717,4
2718,2
2719,4
2720,8
2721,1
2722,7
2723,1
2724,1
2725,1
2726,2
2727,4
2728,1
2729,7
2730,3
2731,1
2732,2
2733,2
2734,4
2735,2
2736,0
2737,1
2738,2
2739,7
2740,2
2741,7
2742,2
2743,1
2744,6
2745,1
2746,2
2747,1
2748,3
2749,1
2750,7
2751,7
2752,1
2753,3
2754,7
2755,7
2756,2
2757,7
2758,8
2759,1
2760,1
2761,2
2762,1
2763,4
2764,7
2765,4
2766,1
2767,2
2768,1
2769,2
2770,1
2771,1
2772,7
2773,7
2774,1
2775,1
2776,1
2777,3
2778,8
2779,1
2780,7
2781,4
2782,5
2783,0
2784,7
2785,7
2786,7
2787,4
2788,1
2789,2
2790,0
2791,8
2792,2
2793,2
2794,1
2795,0
2796,4
2797,3
2798,1
2799,2
2800,4
2801,1
2802,0
2803,9
2804,9
2805,1
2806,4
2807,1
2808,2
2809,7
2810,1
2811,4
2812,7
2813,1
2814,2
2815,2
2816,7
2817,1
2818,7
2819,2
2820,1
2821,1
2822,4
2823,7
2824,1
2825,7
2826,2
2827,2
2828,9
2829,7
2830,7
2831,7
2832,4
2833,2
2834,1
2835,1
2836,7
2837,1
2838,1
2839,7
2840,8
2841,1
2842,2
2843,4
2844,1
2845,1
2846,7
2847,1
2848,2
2849,8
2850,2
2851,7
2852,1
2853,4
2854,4
2855,1
2856,2
2857,2
2858,4
2859,2
2860,5
2861,2
2862,4
2863,1
2864,4
2865,4
2866,7
2867,2
2868,2
2869,2
2870,4
2871,1
2872,7
2873,8
2874,1
2875,7
2876,5
2877,7
2878,7
2879,0
2880,2
2881,7
2882,9
2883,7
2884,3
2885,7
2886,7
2887,2
2888,3
2889,7
2890,1
2891,5
2892,6
2893,2
2894,8
2895,7
2896,1
2897,2
2898,4
2899,2
2900,4
2901,1
2902,1
2903,7
2904,1
2905,1
2906,2
2907,5
2908,1
2909,6
2910,1
2911,1
2912,1
2913,1
2914,8
2915,7
2916,1
2917,2
2918,7
2919,0
2920,2
2921,1
2922,1
2923,7
2924,3
2925,7
2926,3
2927,7
2928,7
2929,7
2930,1
2931,1
2932,4
2933,7
2934,7
2935,2
2936,2
2937,7
2938,2
2939,2
2940,9
2941,7
2942,4
2943,1
2944,7
2945,1
2946,2
2947,7
2948,0
2949,6
2950,1
2951,1
2952,7
2953,2
2954,8
2955,1
2956,7
2957,1
2958,1
2959,2
2960,9
2961,7
2962,1
2963,8
2964,2
2965,1
2966,2
2967,4
2968,2
2969,1
2970,7
2971,0
2972,7
2973,1
2974,7
2975,7
2976,8
2977,7
2978,1
2979,1
2980,2
2981,1
2982,7
2983,7
2984,1
2985,4
2986,4
2987,4
2988,9
2989,3
2990,7
2991,4
2992,3
2993,7
2994,1
2995,7
2996,7
2997,5
2998,1
2999,1
